second,BVP
4510,-0.9134463276836162
4511,-0.9134463276836162
4512,-0.9134463276836162
4513,-0.9134463276836162
4514,-16.91
4515,-0.9134463276836162
4516,-0.9134463276836162
4517,-0.9134463276836162
4518,-0.9134463276836162
4519,-0.9134463276836162
4520,-0.9134463276836162
4521,-0.9134463276836162
4522,-0.9134463276836162
4523,-0.9134463276836162
4524,-0.9134463276836162
4525,-3.01
4526,-0.9134463276836162
4527,-0.9134463276836162
4528,-0.9134463276836162
4529,-0.9134463276836162
4530,-0.9134463276836162
4531,-0.9134463276836162
4532,-0.9134463276836162
4533,-0.9134463276836162
4534,-0.9134463276836162
4535,-0.9134463276836162
4536,9.62
4537,-0.9134463276836162
4538,-0.9134463276836162
4539,-0.9134463276836162
4540,-0.9134463276836162
4541,-0.9134463276836162
4542,-0.9134463276836162
4543,-0.9134463276836162
4544,-0.9134463276836162
4545,-0.9134463276836162
4546,-0.9134463276836162
4547,-0.9134463276836162
4548,19.94
4549,-0.9134463276836162
4550,-0.9134463276836162
4551,-0.9134463276836162
4552,-0.9134463276836162
4553,-0.9134463276836162
4554,-0.9134463276836162
4555,-0.9134463276836162
4556,-0.9134463276836162
4557,-0.9134463276836162
4558,-0.9134463276836162
4559,-0.9134463276836162
4560,27.02
4561,-0.9134463276836162
4562,-0.9134463276836162
4563,-0.9134463276836162
4564,-0.9134463276836162
4565,-0.9134463276836162
4566,-0.9134463276836162
4567,-0.9134463276836162
4568,-0.9134463276836162
4569,-0.9134463276836162
4570,-0.9134463276836162
4571,-0.9134463276836162
4572,30.29
4573,-0.9134463276836162
4574,-0.9134463276836162
4575,-0.9134463276836162
4576,-0.9134463276836162
4577,-0.9134463276836162
4578,-0.9134463276836162
4579,-0.9134463276836162
4580,-0.9134463276836162
4581,-0.9134463276836162
4582,-0.9134463276836162
4583,-0.9134463276836162
4584,29.82
4585,-0.9134463276836162
4586,-0.9134463276836162
4587,-0.9134463276836162
4588,-0.9134463276836162
4589,-0.9134463276836162
4590,-0.9134463276836162
4591,-0.9134463276836162
4592,-0.9134463276836162
4593,-0.9134463276836162
4594,-0.9134463276836162
4595,-0.9134463276836162
4596,26.36
4597,-0.9134463276836162
4598,-0.9134463276836162
4599,-0.9134463276836162
4600,-0.9134463276836162
4601,-0.9134463276836162
4602,-0.9134463276836162
4603,-0.9134463276836162
4604,-0.9134463276836162
4605,-0.9134463276836162
4606,-0.9134463276836162
4607,-0.9134463276836162
4608,21.09
4609,-0.9134463276836162
4610,-0.9134463276836162
4611,-0.9134463276836162
4612,-0.9134463276836162
4613,-0.9134463276836162
4614,-0.9134463276836162
4615,-0.9134463276836162
4616,-0.9134463276836162
4617,-0.9134463276836162
4618,-0.9134463276836162
4619,-0.9134463276836162
4620,15.28
4621,-0.9134463276836162
4622,-0.9134463276836162
4623,-0.9134463276836162
4624,-0.9134463276836162
4625,-0.9134463276836162
4626,-0.9134463276836162
4627,-0.9134463276836162
4628,-0.9134463276836162
4629,-0.9134463276836162
4630,-0.9134463276836162
4631,-0.9134463276836162
4632,9.91
4633,-0.9134463276836162
4634,-0.9134463276836162
4635,-0.9134463276836162
4636,-0.9134463276836162
4637,-0.9134463276836162
4638,-0.9134463276836162
4639,-0.9134463276836162
4640,-0.9134463276836162
4641,-0.9134463276836162
4642,-0.9134463276836162
4643,-0.9134463276836162
4644,5.61
4645,-0.9134463276836162
4646,-0.9134463276836162
4647,-0.9134463276836162
4648,-0.9134463276836162
4649,-0.9134463276836162
4650,-0.9134463276836162
4651,-0.9134463276836162
4652,-0.9134463276836162
4653,-0.9134463276836162
4654,-0.9134463276836162
4655,-0.9134463276836162
4656,2.64
4657,-0.9134463276836162
4658,-0.9134463276836162
4659,-0.9134463276836162
4660,-0.9134463276836162
4661,-0.9134463276836162
4662,-0.9134463276836162
4663,-0.9134463276836162
4664,-0.9134463276836162
4665,-0.9134463276836162
4666,-0.9134463276836162
4667,-0.9134463276836162
4668,0.96
4669,-0.9134463276836162
4670,-0.9134463276836162
4671,-0.9134463276836162
4672,-0.9134463276836162
4673,-0.9134463276836162
4674,-0.9134463276836162
4675,-0.9134463276836162
4676,-0.9134463276836162
4677,-0.9134463276836162
4678,-0.9134463276836162
4679,-0.9134463276836162
4680,0.26
4681,-0.9134463276836162
4682,-0.9134463276836162
4683,-0.9134463276836162
4684,-0.9134463276836162
4685,-0.9134463276836162
4686,-0.9134463276836162
4687,-0.9134463276836162
4688,-0.9134463276836162
4689,-0.9134463276836162
4690,-0.9134463276836162
4691,-0.9134463276836162
4692,0.09
4693,-0.9134463276836162
4694,-0.9134463276836162
4695,-0.9134463276836162
4696,-0.9134463276836162
4697,-0.9134463276836162
4698,-0.9134463276836162
4699,-0.9134463276836162
4700,-0.9134463276836162
4701,-0.9134463276836162
4702,-0.9134463276836162
4703,-0.9134463276836162
4704,-0.04
4705,-0.9134463276836162
4706,-0.9134463276836162
4707,-0.9134463276836162
4708,-0.9134463276836162
4709,-0.9134463276836162
4710,-0.9134463276836162
4711,-0.9134463276836162
4712,-0.9134463276836162
4713,-0.9134463276836162
4714,-0.9134463276836162
4715,-0.46
4716,-0.9134463276836162
4717,-0.9134463276836162
4718,-0.9134463276836162
4719,-0.9134463276836162
4720,-0.9134463276836162
4721,-0.9134463276836162
4722,-0.9134463276836162
4723,-0.9134463276836162
4724,-0.9134463276836162
4725,-0.9134463276836162
4726,-1.15
4727,-0.9134463276836162
4728,-0.9134463276836162
4729,-0.9134463276836162
4730,-0.9134463276836162
4731,-0.9134463276836162
4732,-0.9134463276836162
4733,-0.9134463276836162
4734,-0.9134463276836162
4735,-0.9134463276836162
4736,-0.9134463276836162
4737,-0.9134463276836162
4738,-1.81
4739,-0.9134463276836162
4740,-0.9134463276836162
4741,-0.9134463276836162
4742,-0.9134463276836162
4743,-0.9134463276836162
4744,-0.9134463276836162
4745,-0.9134463276836162
4746,-0.9134463276836162
4747,-0.9134463276836162
4748,-0.9134463276836162
4749,-0.9134463276836162
4750,-1.99
4751,-0.9134463276836162
4752,-0.9134463276836162
4753,-0.9134463276836162
4754,-0.9134463276836162
4755,-0.9134463276836162
4756,-0.9134463276836162
4757,-0.9134463276836162
4758,-0.9134463276836162
4759,-0.9134463276836162
4760,-0.9134463276836162
4761,-0.9134463276836162
4762,-1.47
4763,-0.9134463276836162
4764,-0.9134463276836162
4765,-0.9134463276836162
4766,-0.9134463276836162
4767,-0.9134463276836162
4768,-0.9134463276836162
4769,-0.9134463276836162
4770,-0.9134463276836162
4771,-0.9134463276836162
4772,-0.9134463276836162
4773,-0.9134463276836162
4774,-0.39
4775,-0.9134463276836162
4776,-0.9134463276836162
4777,-0.9134463276836162
4778,-0.9134463276836162
4779,-0.9134463276836162
4780,-0.9134463276836162
4781,-0.9134463276836162
4782,-0.9134463276836162
4783,-0.9134463276836162
4784,-0.9134463276836162
4785,-0.9134463276836162
4786,0.69
4787,-0.9134463276836162
4788,-0.9134463276836162
4789,-0.9134463276836162
4790,-0.9134463276836162
4791,-0.9134463276836162
4792,-0.9134463276836162
4793,-0.9134463276836162
4794,-0.9134463276836162
4795,-0.9134463276836162
4796,-0.9134463276836162
4797,-0.9134463276836162
4798,1.15
4799,-0.9134463276836162
4800,-0.9134463276836162
4801,-0.9134463276836162
4802,-0.9134463276836162
4803,-0.9134463276836162
4804,-0.9134463276836162
4805,-0.9134463276836162
4806,-0.9134463276836162
4807,-0.9134463276836162
4808,-0.9134463276836162
4809,-0.9134463276836162
4810,0.61
4811,-0.9134463276836162
4812,-0.9134463276836162
4813,-0.9134463276836162
4814,-0.9134463276836162
4815,-0.9134463276836162
4816,-0.9134463276836162
4817,-0.9134463276836162
4818,-0.9134463276836162
4819,-0.9134463276836162
4820,-0.9134463276836162
4821,-0.9134463276836162
4822,-0.8
4823,-0.9134463276836162
4824,-0.9134463276836162
4825,-0.9134463276836162
4826,-0.9134463276836162
4827,-0.9134463276836162
4828,-0.9134463276836162
4829,-0.9134463276836162
4830,-0.9134463276836162
4831,-0.9134463276836162
4832,-0.9134463276836162
4833,-0.9134463276836162
4834,-2.4
4835,-0.9134463276836162
4836,-0.9134463276836162
4837,-0.9134463276836162
4838,-0.9134463276836162
4839,-0.9134463276836162
4840,-0.9134463276836162
4841,-0.9134463276836162
4842,-0.9134463276836162
4843,-0.9134463276836162
4844,-0.9134463276836162
4845,-0.9134463276836162
4846,-3.29
4847,-0.9134463276836162
4848,-0.9134463276836162
4849,-0.9134463276836162
4850,-0.9134463276836162
4851,-0.9134463276836162
4852,-0.9134463276836162
4853,-0.9134463276836162
4854,-0.9134463276836162
4855,-0.9134463276836162
4856,-0.9134463276836162
4857,-0.9134463276836162
4858,-2.76
4859,-0.9134463276836162
4860,-0.9134463276836162
4861,-0.9134463276836162
4862,-0.9134463276836162
4863,-0.9134463276836162
4864,-0.9134463276836162
4865,-0.9134463276836162
4866,-0.9134463276836162
4867,-0.9134463276836162
4868,-0.9134463276836162
4869,-0.9134463276836162
4870,-0.66
4871,-0.9134463276836162
4872,-0.9134463276836162
4873,-0.9134463276836162
4874,-0.9134463276836162
4875,-0.9134463276836162
4876,-0.9134463276836162
4877,-0.9134463276836162
4878,-0.9134463276836162
4879,-0.9134463276836162
4880,-0.9134463276836162
4881,-0.9134463276836162
4882,2.41
4883,-0.9134463276836162
4884,-0.9134463276836162
4885,-0.9134463276836162
4886,-0.9134463276836162
4887,-0.9134463276836162
4888,-0.9134463276836162
4889,-0.9134463276836162
4890,-0.9134463276836162
4891,-0.9134463276836162
4892,-0.9134463276836162
4893,-0.9134463276836162
4894,5.19
4895,-0.9134463276836162
4896,-0.9134463276836162
4897,-0.9134463276836162
4898,-0.9134463276836162
4899,-0.9134463276836162
4900,-0.9134463276836162
4901,-0.9134463276836162
4902,-0.9134463276836162
4903,-0.9134463276836162
4904,-0.9134463276836162
4905,6.18
4906,-0.9134463276836162
4907,-0.9134463276836162
4908,-0.9134463276836162
4909,-0.9134463276836162
4910,-0.9134463276836162
4911,-0.9134463276836162
4912,-0.9134463276836162
4913,-0.9134463276836162
4914,-0.9134463276836162
4915,-0.9134463276836162
4916,4.21
4917,-0.9134463276836162
4918,-0.9134463276836162
4919,-0.9134463276836162
4920,-0.9134463276836162
4921,-0.9134463276836162
4922,-0.9134463276836162
4923,-0.9134463276836162
4924,-0.9134463276836162
4925,-0.9134463276836162
4926,-0.9134463276836162
4927,-0.9134463276836162
4928,-0.99
4929,-0.9134463276836162
4930,-0.9134463276836162
4931,-0.9134463276836162
4932,-0.9134463276836162
4933,-0.9134463276836162
4934,-0.9134463276836162
4935,-0.9134463276836162
4936,-0.9134463276836162
4937,-0.9134463276836162
4938,-0.9134463276836162
4939,-0.9134463276836162
4940,-8.63
4941,-0.9134463276836162
4942,-0.9134463276836162
4943,-0.9134463276836162
4944,-0.9134463276836162
4945,-0.9134463276836162
4946,-0.9134463276836162
4947,-0.9134463276836162
4948,-0.9134463276836162
4949,-0.9134463276836162
4950,-0.9134463276836162
4951,-0.9134463276836162
4952,-16.98
4953,-0.9134463276836162
4954,-0.9134463276836162
4955,-0.9134463276836162
4956,-0.9134463276836162
4957,-0.9134463276836162
4958,-0.9134463276836162
4959,-0.9134463276836162
4960,-0.9134463276836162
4961,-0.9134463276836162
4962,-0.9134463276836162
4963,-0.9134463276836162
4964,-24.02
4965,-0.9134463276836162
4966,-0.9134463276836162
4967,-0.9134463276836162
4968,-0.9134463276836162
4969,-0.9134463276836162
4970,-0.9134463276836162
4971,-0.9134463276836162
4972,-0.9134463276836162
4973,-0.9134463276836162
4974,-0.9134463276836162
4975,-0.9134463276836162
4976,-28.11
4977,-0.9134463276836162
4978,-0.9134463276836162
4979,-0.9134463276836162
4980,-0.9134463276836162
4981,-0.9134463276836162
4982,-0.9134463276836162
4983,-0.9134463276836162
4984,-0.9134463276836162
4985,-0.9134463276836162
4986,-0.9134463276836162
4987,-0.9134463276836162
4988,-28.48
4989,-0.9134463276836162
4990,-0.9134463276836162
4991,-0.9134463276836162
4992,-0.9134463276836162
4993,-0.9134463276836162
4994,-0.9134463276836162
4995,-0.9134463276836162
4996,-0.9134463276836162
4997,-0.9134463276836162
4998,-0.9134463276836162
4999,-0.9134463276836162
5000,-25.33
5001,-0.9134463276836162
5002,-0.9134463276836162
5003,-0.9134463276836162
5004,-0.9134463276836162
5005,-0.9134463276836162
5006,-0.9134463276836162
5007,-0.9134463276836162
5008,-0.9134463276836162
5009,-0.9134463276836162
5010,-0.9134463276836162
5011,-0.9134463276836162
5012,-19.51
5013,-0.9134463276836162
5014,-0.9134463276836162
5015,-0.9134463276836162
5016,-0.9134463276836162
5017,-0.9134463276836162
5018,-0.9134463276836162
5019,-0.9134463276836162
5020,-0.9134463276836162
5021,-0.9134463276836162
5022,-0.9134463276836162
5023,-0.9134463276836162
5024,-12.07
5025,-0.9134463276836162
5026,-0.9134463276836162
5027,-0.9134463276836162
5028,-0.9134463276836162
5029,-0.9134463276836162
5030,-0.9134463276836162
5031,-0.9134463276836162
5032,-0.9134463276836162
5033,-0.9134463276836162
5034,-0.9134463276836162
5035,-0.9134463276836162
5036,-4.02
5037,-0.9134463276836162
5038,-0.9134463276836162
5039,-0.9134463276836162
5040,-0.9134463276836162
5041,-0.9134463276836162
5042,-0.9134463276836162
5043,-0.9134463276836162
5044,-0.9134463276836162
5045,-0.9134463276836162
5046,-0.9134463276836162
5047,-0.9134463276836162
5048,3.79
5049,-0.9134463276836162
5050,-0.9134463276836162
5051,-0.9134463276836162
5052,-0.9134463276836162
5053,-0.9134463276836162
5054,-0.9134463276836162
5055,-0.9134463276836162
5056,-0.9134463276836162
5057,-0.9134463276836162
5058,-0.9134463276836162
5059,-0.9134463276836162
5060,10.6
5061,-0.9134463276836162
5062,-0.9134463276836162
5063,-0.9134463276836162
5064,-0.9134463276836162
5065,-0.9134463276836162
5066,-0.9134463276836162
5067,-0.9134463276836162
5068,-0.9134463276836162
5069,-0.9134463276836162
5070,-0.9134463276836162
5071,-0.9134463276836162
5072,15.64
5073,-0.9134463276836162
5074,-0.9134463276836162
5075,-0.9134463276836162
5076,-0.9134463276836162
5077,-0.9134463276836162
5078,-0.9134463276836162
5079,-0.9134463276836162
5080,-0.9134463276836162
5081,-0.9134463276836162
5082,-0.9134463276836162
5083,-0.9134463276836162
5084,18.4
5085,-0.9134463276836162
5086,-0.9134463276836162
5087,-0.9134463276836162
5088,-0.9134463276836162
5089,-0.9134463276836162
5090,-0.9134463276836162
5091,-0.9134463276836162
5092,-0.9134463276836162
5093,-0.9134463276836162
5094,-0.9134463276836162
5095,18.75
5096,-0.9134463276836162
5097,-0.9134463276836162
5098,-0.9134463276836162
5099,-0.9134463276836162
5100,-0.9134463276836162
5101,-0.9134463276836162
5102,-0.9134463276836162
5103,-0.9134463276836162
5104,-0.9134463276836162
5105,-0.9134463276836162
5106,17.1
5107,-0.9134463276836162
5108,-0.9134463276836162
5109,-0.9134463276836162
5110,-0.9134463276836162
5111,-0.9134463276836162
5112,-0.9134463276836162
5113,-0.9134463276836162
5114,-0.9134463276836162
5115,-0.9134463276836162
5116,-0.9134463276836162
5117,-0.9134463276836162
5118,14.34
5119,-0.9134463276836162
5120,-0.9134463276836162
5121,-0.9134463276836162
5122,-0.9134463276836162
5123,-0.9134463276836162
5124,-0.9134463276836162
5125,-0.9134463276836162
5126,-0.9134463276836162
5127,-0.9134463276836162
5128,-0.9134463276836162
5129,-0.9134463276836162
5130,11.43
5131,-0.9134463276836162
5132,-0.9134463276836162
5133,-0.9134463276836162
5134,-0.9134463276836162
5135,-0.9134463276836162
5136,-0.9134463276836162
5137,-0.9134463276836162
5138,-0.9134463276836162
5139,-0.9134463276836162
5140,-0.9134463276836162
5141,-0.9134463276836162
5142,9.08
5143,-0.9134463276836162
5144,-0.9134463276836162
5145,-0.9134463276836162
5146,-0.9134463276836162
5147,-0.9134463276836162
5148,-0.9134463276836162
5149,-0.9134463276836162
5150,-0.9134463276836162
5151,-0.9134463276836162
5152,-0.9134463276836162
5153,-0.9134463276836162
5154,7.58
5155,-0.9134463276836162
5156,-0.9134463276836162
5157,-0.9134463276836162
5158,-0.9134463276836162
5159,-0.9134463276836162
5160,-0.9134463276836162
5161,-0.9134463276836162
5162,-0.9134463276836162
5163,-0.9134463276836162
5164,-0.9134463276836162
5165,-0.9134463276836162
5166,6.82
5167,-0.9134463276836162
5168,-0.9134463276836162
5169,-0.9134463276836162
5170,-0.9134463276836162
5171,-0.9134463276836162
5172,-0.9134463276836162
5173,-0.9134463276836162
5174,-0.9134463276836162
5175,-0.9134463276836162
5176,-0.9134463276836162
5177,-0.9134463276836162
5178,6.49
5179,-0.9134463276836162
5180,-0.9134463276836162
5181,-0.9134463276836162
5182,-0.9134463276836162
5183,-0.9134463276836162
5184,-0.9134463276836162
5185,-0.9134463276836162
5186,-0.9134463276836162
5187,-0.9134463276836162
5188,-0.9134463276836162
5189,-0.9134463276836162
5190,6.28
5191,-0.9134463276836162
5192,-0.9134463276836162
5193,-0.9134463276836162
5194,-0.9134463276836162
5195,-0.9134463276836162
5196,-0.9134463276836162
5197,-0.9134463276836162
5198,-0.9134463276836162
5199,-0.9134463276836162
5200,-0.9134463276836162
5201,-0.9134463276836162
5202,5.95
5203,-0.9134463276836162
5204,-0.9134463276836162
5205,-0.9134463276836162
5206,-0.9134463276836162
5207,-0.9134463276836162
5208,-0.9134463276836162
5209,-0.9134463276836162
5210,-0.9134463276836162
5211,-0.9134463276836162
5212,-0.9134463276836162
5213,-0.9134463276836162
5214,5.3
5215,-0.9134463276836162
5216,-0.9134463276836162
5217,-0.9134463276836162
5218,-0.9134463276836162
5219,-0.9134463276836162
5220,-0.9134463276836162
5221,-0.9134463276836162
5222,-0.9134463276836162
5223,-0.9134463276836162
5224,-0.9134463276836162
5225,-0.9134463276836162
5226,4.17
5227,-0.9134463276836162
5228,-0.9134463276836162
5229,-0.9134463276836162
5230,-0.9134463276836162
5231,-0.9134463276836162
5232,-0.9134463276836162
5233,-0.9134463276836162
5234,-0.9134463276836162
5235,-0.9134463276836162
5236,-0.9134463276836162
5237,-0.9134463276836162
5238,2.45
5239,-0.9134463276836162
5240,-0.9134463276836162
5241,-0.9134463276836162
5242,-0.9134463276836162
5243,-0.9134463276836162
5244,-0.9134463276836162
5245,-0.9134463276836162
5246,-0.9134463276836162
5247,-0.9134463276836162
5248,-0.9134463276836162
5249,-0.9134463276836162
5250,0.19
5251,-0.9134463276836162
5252,-0.9134463276836162
5253,-0.9134463276836162
5254,-0.9134463276836162
5255,-0.9134463276836162
5256,-0.9134463276836162
5257,-0.9134463276836162
5258,-0.9134463276836162
5259,-0.9134463276836162
5260,-0.9134463276836162
5261,-0.9134463276836162
5262,-2.29
5263,-0.9134463276836162
5264,-0.9134463276836162
5265,-0.9134463276836162
5266,-0.9134463276836162
5267,-0.9134463276836162
5268,-0.9134463276836162
5269,-0.9134463276836162
5270,-0.9134463276836162
5271,-0.9134463276836162
5272,-0.9134463276836162
5273,-0.9134463276836162
5274,-4.47
5275,-0.9134463276836162
5276,-0.9134463276836162
5277,-0.9134463276836162
5278,-0.9134463276836162
5279,-0.9134463276836162
5280,-0.9134463276836162
5281,-0.9134463276836162
5282,-0.9134463276836162
5283,-0.9134463276836162
5284,-0.9134463276836162
5285,-5.76
5286,-0.9134463276836162
5287,-0.9134463276836162
5288,-0.9134463276836162
5289,-0.9134463276836162
5290,-0.9134463276836162
5291,-0.9134463276836162
5292,-0.9134463276836162
5293,-0.9134463276836162
5294,-0.9134463276836162
5295,-0.9134463276836162
5296,-5.83
5297,-0.9134463276836162
5298,-0.9134463276836162
5299,-0.9134463276836162
5300,-0.9134463276836162
5301,-0.9134463276836162
5302,-0.9134463276836162
5303,-0.9134463276836162
5304,-0.9134463276836162
5305,-0.9134463276836162
5306,-0.9134463276836162
5307,-0.9134463276836162
5308,-4.7
5309,-0.9134463276836162
5310,-0.9134463276836162
5311,-0.9134463276836162
5312,-0.9134463276836162
5313,-0.9134463276836162
5314,-0.9134463276836162
