second,TEMP
2100,34.06818181818182
2101,34.06818181818182
2102,34.06818181818182
2103,34.06818181818182
2104,34.06818181818182
2105,34.06818181818182
2106,34.06818181818182
2107,34.06818181818182
2108,34.06818181818182
2109,34.06818181818182
2110,34.06818181818182
2111,34.06818181818182
2112,34.06818181818182
2113,34.06818181818182
2114,34.06818181818182
2115,34.06818181818182
2116,34.06818181818182
2117,34.06818181818182
2118,34.06818181818182
2119,34.06818181818182
2120,34.06818181818182
2121,34.06818181818182
2122,34.06818181818182
2123,34.06818181818182
2124,34.06818181818182
2125,34.06818181818182
2126,34.06818181818182
2127,34.06818181818182
2128,34.06818181818182
2129,34.06818181818182
2130,34.06818181818182
2131,34.06818181818182
2132,34.06818181818182
2133,34.06818181818182
2134,34.06818181818182
2135,34.06818181818182
2136,34.06818181818182
2137,34.06818181818182
2138,34.06818181818182
2139,34.06818181818182
2140,34.06818181818182
2141,34.06818181818182
2142,34.06818181818182
2143,34.06818181818182
2144,34.06818181818182
2145,34.06818181818182
2146,34.06818181818182
2147,34.06818181818182
2148,34.06818181818182
2149,34.06818181818182
2150,34.06818181818182
2151,34.06818181818182
2152,34.06818181818182
2153,34.06818181818182
2154,34.06818181818182
2155,34.06818181818182
2156,34.06818181818182
2157,34.06818181818182
2158,34.06818181818182
2159,34.06818181818182
2160,34.06818181818182
2161,34.06818181818182
2162,34.06818181818182
2163,34.06818181818182
2164,34.06818181818182
2165,34.06818181818182
2166,34.06818181818182
2167,34.06818181818182
2168,34.06818181818182
2169,34.06818181818182
2170,34.06818181818182
2171,34.06818181818182
2172,34.06818181818182
2173,34.06818181818182
2174,34.06818181818182
2175,34.06818181818182
2176,34.06818181818182
2177,34.06818181818182
2178,34.06818181818182
2179,34.06818181818182
2180,34.06818181818182
2181,34.06818181818182
2182,34.06818181818182
2183,34.06818181818182
2184,34.06818181818182
2185,34.06818181818182
2186,34.06818181818182
2187,34.06818181818182
2188,34.06818181818182
2189,34.06818181818182
2190,34.06818181818182
2191,34.06818181818182
2192,34.06818181818182
2193,34.06818181818182
2194,34.06818181818182
2195,34.06818181818182
2196,34.06818181818182
2197,34.06818181818182
2198,34.06818181818182
2199,34.06818181818182
2200,34.06818181818182
2201,34.06818181818182
2202,34.06818181818182
2203,34.06818181818182
2204,34.06818181818182
2205,34.06818181818182
2206,34.06818181818182
2207,34.06818181818182
2208,34.06818181818182
2209,34.06818181818182
2210,34.06818181818182
2211,34.06818181818182
2212,34.06818181818182
2213,34.06818181818182
2214,34.06818181818182
2215,34.06818181818182
2216,34.06818181818182
2217,34.06818181818182
2218,34.06818181818182
2219,34.06818181818182
2220,34.06818181818182
2221,34.06818181818182
2222,34.06818181818182
2223,34.06818181818182
2224,34.06818181818182
2225,34.06818181818182
2226,34.06818181818182
2227,34.06818181818182
2228,34.06818181818182
2229,34.06818181818182
2230,34.06818181818182
2231,34.06818181818182
2232,34.06818181818182
2233,34.06818181818182
2234,34.06818181818182
2235,34.06818181818182
2236,34.06818181818182
2237,34.06818181818182
2238,34.06818181818182
2239,34.06818181818182
2240,34.06818181818182
2241,34.06818181818182
2242,34.06818181818182
2243,34.06818181818182
2244,34.06818181818182
2245,34.06818181818182
2246,34.07
2247,34.06818181818182
2248,34.06818181818182
2249,34.06818181818182
2250,34.06818181818182
2251,34.06818181818182
2252,34.06818181818182
2253,34.06818181818182
2254,34.06818181818182
2255,34.06818181818182
2256,34.06818181818182
2257,34.06818181818182
2258,34.06818181818182
2259,34.06818181818182
2260,34.06818181818182
2261,34.06818181818182
2262,34.06818181818182
2263,34.06818181818182
2264,34.06818181818182
2265,34.06818181818182
2266,34.06818181818182
2267,34.06818181818182
2268,34.06818181818182
2269,34.06818181818182
2270,34.06818181818182
2271,34.06818181818182
2272,34.06818181818182
2273,34.06818181818182
2274,34.06818181818182
2275,34.06818181818182
2276,34.06818181818182
2277,34.06818181818182
2278,34.06818181818182
2279,34.06818181818182
2280,34.06818181818182
2281,34.06818181818182
2282,34.06818181818182
2283,34.06818181818182
2284,34.06818181818182
2285,34.06818181818182
2286,34.06818181818182
2287,34.06818181818182
2288,34.06818181818182
2289,34.06818181818182
2290,34.06818181818182
2291,34.06818181818182
2292,34.06818181818182
2293,34.06818181818182
2294,34.06818181818182
2295,34.06818181818182
2296,34.06818181818182
2297,34.06818181818182
2298,34.06818181818182
2299,34.06818181818182
2300,34.06818181818182
2301,34.06818181818182
2302,34.06818181818182
2303,34.06818181818182
2304,34.06818181818182
2305,34.06818181818182
2306,34.06818181818182
2307,34.06818181818182
2308,34.06818181818182
2309,34.06818181818182
2310,34.06818181818182
2311,34.06818181818182
2312,34.06818181818182
2313,34.06818181818182
2314,34.06818181818182
2315,34.06818181818182
2316,34.06818181818182
2317,34.06818181818182
2318,34.06818181818182
2319,34.06818181818182
2320,34.06818181818182
2321,34.06818181818182
2322,34.06818181818182
2323,34.06818181818182
